decision,left_id,right_id,simhash_distance,jaccard_5gram,thresholds,reason
REJECT_HAMMING,https://www.avnetwork.com/news/k2-joins-salas-obrien-expanding-technology-and-acoustic-design-services,https://indianexpress.com/article/technology/artificial-intelligence/amazon-has-drawn-thousands-to-try-its-ai-service-competing-with-microsoft-google-8862614/,19,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.avnetwork.com/news/k2-joins-salas-obrien-expanding-technology-and-acoustic-design-services,https://indianexpress.com/article/technology/artificial-intelligence/amazon-has-drawn-thousands-to-try-its-ai-service-competing-with-microsoft-google-8862614/,19,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.coloradocollege.edu/offices/mail/student-information/index.html,https://www.coloradocollege.edu/offices/mail/student-information/index.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.benzinga.com/pressreleases/23/06/g32813317/applied-digital-announces-successful-integrated-systems-test-at-jamestown-north-dakota-facility-fo,https://slator.com/how-many-language-service-providers-have-piloted-chatgpt-workflows/,26,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://uk.finance.yahoo.com/news/stewart-information-services-corporation-announces-204500612.html,https://uk.finance.yahoo.com/news/stewart-information-services-corporation-announces-204500612.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.chronicle.com/article/how-data-and-technology-can-improve-advising-and-equity,https://www.chronicle.com/article/how-data-and-technology-can-improve-advising-and-equity,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.chronicle.com/article/how-data-and-technology-can-improve-advising-and-equity,https://www.chronicle.com/article/how-data-and-technology-can-improve-advising-and-equity,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.mvtimes.com/2023/02/16/ssa-look-information-technology-consultant/,https://www.mvtimes.com/2023/02/16/ssa-look-information-technology-consultant/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.mvtimes.com/2023/02/16/ssa-look-information-technology-consultant/,https://www.reuters.com/technology/amazon-has-drawn-thousands-try-its-ai-service-competing-with-microsoft-google-2023-07-26/,25,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.mvtimes.com/2023/02/16/ssa-look-information-technology-consultant/,https://www.mvtimes.com/2023/02/16/ssa-look-information-technology-consultant/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.technologyreview.com/2023/03/09/1069546/asia-spurs-transparency-and-digital-economy-growth/,https://www.joplinglobe.com/region/national_business/crisp-acquires-integral-group-to-expand-supply-chain-visibility-with-edi-data-and-retail-integrations/article_c5151471-958c-5ad1-89b5-8cde1fccf769.html,26,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.marketwatch.com/press-release/talent-acquisition-and-staffing-technology-and-services-market-facts-and-figures-by-2031-2023-04-08,https://accesswdun.com/article/2023/9/1205387,20,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.marketwatch.com/press-release/talent-acquisition-and-staffing-technology-and-services-market-facts-and-figures-by-2031-2023-04-08,https://seekingalpha.com/article/4593865-selected-information-technology-stocks-ranked-by-value,17,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.marketwatch.com/press-release/talent-acquisition-and-staffing-technology-and-services-market-facts-and-figures-by-2031-2023-04-08,https://seekingalpha.com/article/4593865-selected-information-technology-stocks-ranked-by-value,17,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://indianexpress.com/article/technology/tech-news-technology/onedrive-office-365-down-microsoft-apps-suffer-major-outage-8357105/,https://apnews.com/article/faa-airplanes-close-calls-technology-49435f599a50c9cbc687c591e2a42939,24,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://indianexpress.com/article/technology/tech-news-technology/onedrive-office-365-down-microsoft-apps-suffer-major-outage-8357105/,https://indianexpress.com/article/technology/tech-news-technology/onedrive-office-365-down-microsoft-apps-suffer-major-outage-8357105/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://indianexpress.com/article/technology/tech-news-technology/onedrive-office-365-down-microsoft-apps-suffer-major-outage-8357105/,https://apnews.com/article/faa-airplanes-close-calls-technology-49435f599a50c9cbc687c591e2a42939,24,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.adb.org/news/adb-supports-development-science-and-technology-parks-indonesia,https://www.adb.org/news/adb-supports-development-science-and-technology-parks-indonesia,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://dallasinnovates.com/tyler-technologies-acquires-computing-system-innovations-bolstering-its-ai-powered-portfolio-for-the-public-sector/,https://finance.yahoo.com/news/stewart-information-services-corporation-appoints-203000702.html,21,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.ridgecrestca.com/news/amazon-web-services-scholarship-increase-to-cccc-students-pursuing-degree-in-information-technology-and-cybersecurity/article_677b51c4-920d-11ed-87c7-cf42289eee34.html,https://www.ridgecrestca.com/news/amazon-web-services-scholarship-increase-to-cccc-students-pursuing-degree-in-information-technology-and-cybersecurity/article_677b51c4-920d-11ed-87c7-cf42289eee34.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.ridgecrestca.com/news/amazon-web-services-scholarship-increase-to-cccc-students-pursuing-degree-in-information-technology-and-cybersecurity/article_677b51c4-920d-11ed-87c7-cf42289eee34.html,https://www.ridgecrestca.com/news/amazon-web-services-scholarship-increase-to-cccc-students-pursuing-degree-in-information-technology-and-cybersecurity/article_677b51c4-920d-11ed-87c7-cf42289eee34.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.sidneydailynews.com/2023/02/23/information-technology-department-has-successful-year/,https://www.businesswire.com/news/home/20230817262867/en/,27,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.sidneydailynews.com/2023/02/23/information-technology-department-has-successful-year/,https://www.businesswire.com/news/home/20230817262867/en/,27,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.unesco.org/en/gender-equality/education/stem,https://www.unesco.org/en/gender-equality/education/stem,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.indianweb2.com/2023/03/l-technology-services-and-ansys-set-up.html,https://www.indianweb2.com/2023/03/l-technology-services-and-ansys-set-up.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://finance.yahoo.com/news/only-four-days-left-cash-121328561.html,https://www.tmcnet.com/usubmit/2023/09/13/9879873.htm,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://finance.yahoo.com/news/only-four-days-left-cash-121328561.html,https://www.tmcnet.com/usubmit/2023/09/13/9879873.htm,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/fidelity-national-information-services-q2-earnings-summary,https://www.nasdaq.com/articles/fidelity-national-information-services-q2-earnings-summary,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/fidelity-national-information-services-q2-earnings-summary,https://www.nasdaq.com/articles/fidelity-national-information-services-q2-earnings-summary,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.capella.edu/blog/information-technology/6-blogs-for-it-professionals/,https://www.capella.edu/blog/information-technology/6-blogs-for-it-professionals/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.federalregister.gov/documents/2023/07/20/2023-15432/request-for-information-on-equitable-delivery-of-climate-services,https://www.victoriaadvocate.com/marine-products-corporation-to-participate-in-the-baird-2023-global-consumer-technology-and-services-conference/article_6aaf4e0f-5f7d-5793-ace4-fa1808ba9280.html,22,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.federalregister.gov/documents/2023/07/20/2023-15432/request-for-information-on-equitable-delivery-of-climate-services,https://www.federalregister.gov/documents/2023/07/20/2023-15432/request-for-information-on-equitable-delivery-of-climate-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.federalregister.gov/documents/2023/07/20/2023-15432/request-for-information-on-equitable-delivery-of-climate-services,https://www.federalregister.gov/documents/2007/03/02/07-951/information-technology-and-telecommunications-guidelines-for-federal-telework-and-other-alternative,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.federalregister.gov/documents/2023/07/20/2023-15432/request-for-information-on-equitable-delivery-of-climate-services,https://www.federalregister.gov/documents/2023/06/16/2023-12925/securing-the-information-and-communications-technology-and-services-supply-chain-connected-software,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.federalregister.gov/documents/2023/07/20/2023-15432/request-for-information-on-equitable-delivery-of-climate-services,https://www.federalregister.gov/documents/2007/03/02/07-951/information-technology-and-telecommunications-guidelines-for-federal-telework-and-other-alternative,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.federalregister.gov/documents/2023/07/20/2023-15432/request-for-information-on-equitable-delivery-of-climate-services,https://www.federalregister.gov/documents/2023/06/16/2023-12925/securing-the-information-and-communications-technology-and-services-supply-chain-connected-software,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.firstpost.com/india/india-wants-ban-on-117-gaming-dating-loan-apps-from-google-play-for-thieving-data-for-china-nigeria-12378932.html,https://www.firstpost.com/india/india-wants-ban-on-117-gaming-dating-loan-apps-from-google-play-for-thieving-data-for-china-nigeria-12378932.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.firstpost.com/india/india-wants-ban-on-117-gaming-dating-loan-apps-from-google-play-for-thieving-data-for-china-nigeria-12378932.html,https://www.aol.com/news/san-francisco-kenyas-president-woos-194646898.html,28,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://seekingalpha.com/article/4617601-fidelity-national-information-services-painful-roundtrip-for-worldpay,https://seekingalpha.com/article/4617601-fidelity-national-information-services-painful-roundtrip-for-worldpay,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.linkedin.com/pulse/talent-acquisition-staffing-technology-services,https://www.linkedin.com/pulse/talent-acquisition-staffing-technology-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.linkedin.com/pulse/talent-acquisition-staffing-technology-services,https://www.linkedin.com/pulse/talent-acquisition-staffing-technology-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://economictimes.indiatimes.com/markets/stocks/news/lt-technology-services-bullish-to-sideways/articleshow/101813356.cms,https://economictimes.indiatimes.com/markets/stocks/news/lt-technology-services-bullish-to-sideways/articleshow/101813356.cms,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://news.un.org/en/tags/information-technology,https://news.un.org/en/tags/information-technology,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://executivegov.com/2023/05/gsa-requests-information-on-spectrum-warfare-rapid-technology-augmentation/,https://executivegov.com/2023/05/gsa-requests-information-on-spectrum-warfare-rapid-technology-augmentation/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.bizjournals.com/seattle/news/2023/04/19/tyemill-acquired-syntax-seattle-new-york.html,https://www.nasdaq.com/articles/evernorth-health-services-buys-bright.md-technology-platform,20,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.bizjournals.com/seattle/news/2023/04/19/tyemill-acquired-syntax-seattle-new-york.html,https://www.nasdaq.com/articles/evernorth-health-services-buys-bright.md-technology-platform,20,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.pcworld.com/article/823826/best-cloud-gaming-services.html,https://www.pcworld.com/article/823826/best-cloud-gaming-services.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pcworld.com/article/823826/best-cloud-gaming-services.html,https://www.pcworld.com/article/823826/best-cloud-gaming-services.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/thursday-sector-laggards:-services-technology-communications-0,https://www.nasdaq.com/articles/thursday-sector-laggards:-services-technology-communications-0,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.ou.edu/adrc/resources/policies/eit-policy,https://www.ou.edu/adrc/resources/policies/eit-policy,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.asp?ShareTicker=SYN&thread=29D319F6-2559-4514-A6F4-898ADC9172D1,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=27C5C7AB-9D1B-4CED-9335-E3449B867012,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.asp?ShareTicker=SYN&thread=29D319F6-2559-4514-A6F4-898ADC9172D1,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=654756FF-7D7D-4A54-9E1A-A306CB4A381C,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.asp?ShareTicker=SYN&thread=29D319F6-2559-4514-A6F4-898ADC9172D1,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=A116820B-33AF-46DC-8FCA-6634AA49BF5B,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.asp?ShareTicker=SYN&thread=29D319F6-2559-4514-A6F4-898ADC9172D1,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=F39998C0-2936-476D-9D17-71A4E00F3E44,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pennlive.com/news/2023/07/shapiro-taps-comcast-executive-as-administrations-information-technology-chief.html,https://www.pennlive.com/news/2023/07/shapiro-taps-comcast-executive-as-administrations-information-technology-chief.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pennlive.com/news/2023/07/shapiro-taps-comcast-executive-as-administrations-information-technology-chief.html,https://www.pennlive.com/news/2023/07/shapiro-taps-comcast-executive-as-administrations-information-technology-chief.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=27C5C7AB-9D1B-4CED-9335-E3449B867012,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=654756FF-7D7D-4A54-9E1A-A306CB4A381C,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=27C5C7AB-9D1B-4CED-9335-E3449B867012,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=A116820B-33AF-46DC-8FCA-6634AA49BF5B,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=27C5C7AB-9D1B-4CED-9335-E3449B867012,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=F39998C0-2936-476D-9D17-71A4E00F3E44,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.tmcnet.com/usubmit/-ai-integrated-virtual-try-on-customer-centric-solution-/2023/08/29/9871185.htm,https://www.msn.com/en-us/money/companies/osi-systems-receives-24m-in-orders-for-cargo-and-vehicle-inspection-systems-and-services/ar-AA1imln5,21,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.linkedin.com/pulse/healthcare-information-technology-software,https://www.linkedin.com/pulse/healthcare-information-technology-software,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://global.chinadaily.com.cn/a/202307/17/WS64b41ef4a31035260b816afc.html?bingParse,https://www.theeducatoronline.com/k12/white-papers/free-whitepaper-education-and-technology/282830,26,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.automationworld.com/process/sensors/article/33010104/how-process-sensors-are-playing-more-intelligent-roles,https://www.nextgov.com/digital-government/2023/09/data-silos-threaten-innovation-key-sectors-new-report-warns/390605/,27,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://technews.tmcnet.com/news/2023/07/26/9854808.htm,https://executivegov.com/2023/04/dod-requests-commercial-tech-ideas-for-countering-multi-domain-uncrewed-systems/,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/information-services-group-iii-declares-$0.04-dividend-0,https://www.nasdaq.com/articles/information-services-group-iii-declares-$0.04-dividend-0,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=654756FF-7D7D-4A54-9E1A-A306CB4A381C,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=A116820B-33AF-46DC-8FCA-6634AA49BF5B,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=654756FF-7D7D-4A54-9E1A-A306CB4A381C,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=F39998C0-2936-476D-9D17-71A4E00F3E44,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pressrepublican.com/opinion/technology-and-society-a-double-edged-sword/article_8e7489c6-8c95-11ed-8225-7772703b7980.html,https://www.pressrepublican.com/opinion/technology-and-society-a-double-edged-sword/article_8e7489c6-8c95-11ed-8225-7772703b7980.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/stephens-co.-maintains-fidelity-national-information-services-fis-overweight,https://www.nasdaq.com/articles/stephens-co.-maintains-fidelity-national-information-services-fis-overweight,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://au.news.yahoo.com/information-services-group-nasdaq-iii-100744054.html,https://www.tmcnet.com/usubmit/-teledyne-aces-cab-air-monitoring-system-wins-crystal-/2023/06/08/9829589.htm,18,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://au.news.yahoo.com/information-services-group-nasdaq-iii-100744054.html,https://au.news.yahoo.com/information-services-group-nasdaq-iii-100744054.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://au.news.yahoo.com/information-services-group-nasdaq-iii-100744054.html,https://au.news.yahoo.com/information-services-group-nasdaq-iii-100744054.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.benzinga.com/pressreleases/23/05/n32661712/spectros-medical-devices-pioneers-tissue-monitoring-technology,https://www.tmcnet.com/usubmit/-synergy-healthcare-services-addresses-data-privacy-incident-/2023/08/31/9873539.htm,26,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://markets.businessinsider.com/news/stocks/servicenow-inc-poised-for-solid-3q-results-amid-robust-execution-and-diverse-vertical-exposure-a-buy-recommendation-1032718258,https://www.benzinga.com/tech/23/10/35519593/talkberry-poised-to-revolutionize-english-learning-using-generative-ai,22,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.globalbankingandfinance.com/technology-and-regulation-must-go-hand-in-hand-for-financial-services/,https://www.globalbankingandfinance.com/technology-and-regulation-must-go-hand-in-hand-for-financial-services/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.ohio.edu/news/2023/06/summer-semester-start-technology-message-provides-helpful-information-ohio-instructors,https://www.ohio.edu/news/2023/06/summer-semester-start-technology-message-provides-helpful-information-ohio-instructors,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.ohio.edu/news/2023/06/summer-semester-start-technology-message-provides-helpful-information-ohio-instructors,https://www.ohio.edu/news/2023/06/summer-semester-start-technology-message-provides-helpful-information-ohio-instructors,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.tmcnet.com/usubmit/2023/10/30/9907506.htm,https://www.fmiblog.com/2023/02/17/cloud-communication-platform-market-innovations-technology-growth-and-research-2030/,30,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.jagranjosh.com/articles/rajasthan-board-rbse-class-10th-information-technology-syllabus-download-pdf-1672057780-1,https://www.jagranjosh.com/articles/rajasthan-board-rbse-class-10th-information-technology-syllabus-download-pdf-1672057780-1,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.jagranjosh.com/articles/rajasthan-board-rbse-class-10th-information-technology-syllabus-download-pdf-1672057780-1,https://www.jagranjosh.com/articles/rajasthan-board-rbse-class-10th-information-technology-syllabus-download-pdf-1672057780-1,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://markets.businessinsider.com/news/stocks/blue-solutions-and-foxconn-collaborate-on-tomorrow-s-solid-state-battery-1032724287,https://wkkg.com/local-news/dangerous-heat-continues-with-110-degree-indexes-possible/,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=A116820B-33AF-46DC-8FCA-6634AA49BF5B,https://www.lse.co.uk/ShareChat.html?ShareTicker=SYN&thread=F39998C0-2936-476D-9D17-71A4E00F3E44,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://tech.hindustantimes.com/web-stories/information-technology-and-its-benefits-71685636690127.html,https://tech.hindustantimes.com/web-stories/information-technology-and-its-benefits-71685636690127.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.rcmp-grc.gc.ca/ccaps-spcca/vic-eng.htm,https://www.tampabay.com/news/tampa/2023/08/01/need-housing-information-tampa-launches-tenant-services-team-help/,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.rcmp-grc.gc.ca/ccaps-spcca/vic-eng.htm,https://www.tampabay.com/news/tampa/2023/08/01/need-housing-information-tampa-launches-tenant-services-team-help/,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.govconwire.com/2023/04/christina-mee-appointed-mission-services-vp-at-insight-technology-solutions/,https://www.govconwire.com/2023/04/christina-mee-appointed-mission-services-vp-at-insight-technology-solutions/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.govconwire.com/2023/04/dla-opens-solicitation-for-follow-on-enterprise-technology-services-contract/,https://www.govconwire.com/2023/04/dla-opens-solicitation-for-follow-on-enterprise-technology-services-contract/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.govconwire.com/2023/04/dla-opens-solicitation-for-follow-on-enterprise-technology-services-contract/,https://www.govconwire.com/2023/04/dla-opens-solicitation-for-follow-on-enterprise-technology-services-contract/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.businesswire.com/news/home/20230608005701/en/,https://www.businesswire.com/news/home/20230608005701/en/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.businesswire.com/news/home/20230608005701/en/,https://www.businesswire.com/news/home/20230608005701/en/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://statetechmagazine.com/article/2023/04/servicenow-drives-improvements-municipal-it-service-management,https://www.times-standard.com/2023/09/06/high-tech-california-struggles-to-use-technology-managing-state-government/,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.gu.se/en/study-gothenburg/international-masters-programme-in-information-technology-and-learning-s2itl,https://www.gu.se/en/study-gothenburg/international-masters-programme-in-information-technology-and-learning-s2itl,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.gasworld.com/topics/technology/information-technology/,https://www.pharmaceutical-technology.com/sponsored/how-competitors-are-collaborating-to-shape-biopharma-best-practices-and-regulations-of-the-future/,27,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.insidermonkey.com/blog/top-5-information-technology-countries-in-the-world-1147237/,https://www.msn.com/en-in/money/topstories/govt-to-launch-digital-india-innovation-fund-for-deep-tech-startups/ar-AA15PHap,25,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.insidermonkey.com/blog/top-5-information-technology-countries-in-the-world-1147237/,https://www.insidermonkey.com/blog/top-5-information-technology-countries-in-the-world-1147237/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.insidermonkey.com/blog/top-5-information-technology-countries-in-the-world-1147237/,https://www.insidermonkey.com/blog/top-5-information-technology-countries-in-the-world-1147237/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.linkedin.com/pulse/global-information-security-products-services-market,https://www.linkedin.com/pulse/global-information-security-products-services-market,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.princeton.edu/news/2023/08/11/jay-dominick-will-retire-vp-information-technology-and-cio,https://www.princeton.edu/news/2023/08/11/jay-dominick-will-retire-vp-information-technology-and-cio,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/friday-sector-laggards:-technology-communications-services-6,https://www.nasdaq.com/articles/friday-sector-laggards:-technology-communications-services-6,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.enr.com/topics/588-information-technology,https://www.enr.com/topics/588-information-technology,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
